"project","external_id","sra.study_title","sra.experiment_title","sra.sample_attributes","sra.experiment_attributes"
"SRP016583","SRR605000","Transcriptional Profiling of Psoriasis Using RNA-seq Reveals Previously Unidentified Differentially Expressed genes","GSM1023434: NL251; Homo sapiens; RNA-Seq","group;;non-lesional|patient;;Patient 1|source_name;;NL251|tissue;;skin","GEO Accession;;GSM1023434"
"SRP016583","SRR605001","Transcriptional Profiling of Psoriasis Using RNA-seq Reveals Previously Unidentified Differentially Expressed genes","GSM1023435: NL286; Homo sapiens; RNA-Seq","group;;non-lesional|patient;;Patient 2|source_name;;NL286|tissue;;skin","GEO Accession;;GSM1023435"
"SRP016583","SRR605002","Transcriptional Profiling of Psoriasis Using RNA-seq Reveals Previously Unidentified Differentially Expressed genes","GSM1023436: NL291; Homo sapiens; RNA-Seq","group;;non-lesional|patient;;Patient 3|source_name;;NL291|tissue;;skin","GEO Accession;;GSM1023436"
"SRP016583","SRR605003","Transcriptional Profiling of Psoriasis Using RNA-seq Reveals Previously Unidentified Differentially Expressed genes","GSM1023437: LS252; Homo sapiens; RNA-Seq","group;;lesional|patient;;Patient 1|source_name;;LS252|tissue;;skin","GEO Accession;;GSM1023437"
"SRP016583","SRR605004","Transcriptional Profiling of Psoriasis Using RNA-seq Reveals Previously Unidentified Differentially Expressed genes","GSM1023438: LS287; Homo sapiens; RNA-Seq","group;;lesional|patient;;Patient 2|source_name;;LS287|tissue;;skin","GEO Accession;;GSM1023438"
"SRP016583","SRR605005","Transcriptional Profiling of Psoriasis Using RNA-seq Reveals Previously Unidentified Differentially Expressed genes","GSM1023439: LS292; Homo sapiens; RNA-Seq","group;;lesional|patient;;Patient 3|source_name;;LS292|tissue;;skin","GEO Accession;;GSM1023439"
